currentPrice,datatime,high_5m,low_5m,price_5m,high_5m_confidence,low_5m_confidence,price_5m_confidence
62818.5,1714409460000.0,62655.39791989509,61765.964656383745,62019.7588845374,0.8191103016191917,-0.21141826114314544,0.37627764700042377
62768.0,1714409520000.0,62602.37497817928,61854.17188411647,61981.09496483581,0.8251280483106572,-0.25945221275944896,0.34231052903119163
62758.0,1714409520000.0,62592.94216892175,61841.04453462621,61973.88392542808,0.8238745410830653,-0.24029990206660434,0.3385812656208571
62750.0,1714409640000.0,62582.522792504504,61854.49142757575,61969.82149340975,0.8169219456509627,-0.14215517901741603,0.3998905104806403
62784.3,1714409700000.0,62617.13377065184,61881.52786009995,62006.67773797905,0.818971806276543,-0.1795443921382378,0.4242270211610689
62784.0,1714409760000.0,62616.93337152979,61888.62920102093,62009.68109296493,0.8146790379846899,-0.17143397106138725,0.40695360951532833
62773.7,1714409820000.0,62604.011916054245,61894.749350867656,61979.12771255,0.8199352600536226,-0.18527031111419112,0.403394157996536
62770.0,1714409820000.0,62600.071632394654,61893.00641015909,61985.32559272868,0.8189458812934457,-0.18466608190050438,0.399455005970205
62757.8,1714409940000.0,62586.92946389491,61888.46863557425,61975.12947996155,0.8184840704981509,-0.16921305207571602,0.399887764569808
62825.6,1714410000000.0,62652.28899934515,61928.59750691808,62019.36700856547,0.7996164253832021,-0.19627109222240913,0.36283693459175304
62823.2,1714410060000.0,62649.29808780977,61934.05469494816,62024.36671985406,0.802296512016494,-0.1828962236813101,0.3782319124795833
62840.0,1714410120000.0,62664.20209015252,61942.536870980366,62032.225739695474,0.7982775634817475,-0.23659694548202737,0.37241253009076014
62919.2,1714410120000.0,62746.75033671851,61919.544322423666,62080.576896195686,0.783444745922471,-0.501344833635698,0.2972756873675484
62942.0,1714410240000.0,62768.87200576531,61790.56685813911,62071.12749445144,0.7854962547082446,-0.984016115598336,0.2249235151727198
62989.5,1714410300000.0,62812.28307370789,61571.81832266717,62036.264042168834,0.7722423876926194,-1.3155675255523387,0.0809298431022849
62946.0,1714410360000.0,62771.926494540276,61867.18330548584,62131.432335688405,0.7848058450534287,-0.3062093436559994,0.3883805483582782
62934.8,1714410420000.0,62760.24744387029,61864.07168932325,62131.39832337272,0.792041994438736,-0.26907103041657354,0.3980496425497547
62904.5,1714410480000.0,62731.04555613099,61866.32682557069,62097.28530564146,0.7877667173916396,-0.28765161689411833,0.3967785862782188
62863.0,1714410540000.0,62689.03656407539,61965.39244742644,62068.38105911839,0.7971886565349703,-0.22440650754046065,0.4146645321946425
62863.5,1714410600000.0,62689.760733762174,61969.71064718197,62065.106697290204,0.7892797927225297,-0.2345467891521591,0.4049641940658031
62843.5,1714410660000.0,62669.13098428122,61961.773949040384,62049.15635368928,0.7920930423692905,-0.17988911104115757,0.41604805064875716
62861.4,1714410720000.0,62692.21729541281,62049.10195406302,62050.28051824999,0.8113464622748847,-0.18259103509855312,0.33658754729969886
62858.0,1714410720000.0,62688.889943305214,62054.14891322946,62046.68535903797,0.8114731176467014,-0.17674585282285937,0.3369100815362813
62874.0,1714410840000.0,62703.03805238945,62061.57772718412,62069.70197990255,0.8159789140504146,-0.21533596432701474,0.3220314472671414
62861.0,1714410900000.0,62695.98346368088,62114.82595757122,62097.83570507438,0.8192090432267128,0.22252939444219944,0.40414987350626297
62945.9,1714410960000.0,62780.755349831874,62107.78710520746,62156.07209775336,0.8304210419439919,-0.1864543812315813,0.37057542804640975
62965.1,1714411020000.0,62795.68090095977,62122.49672083146,62165.54356230528,0.8175494473645426,-0.1804480580719976,0.3423642236386014
62962.5,1714411080000.0,62797.56915873199,62178.906750950024,62177.166196648315,0.8077917152081441,-0.160944703737244,0.35060949876387637
62914.5,1714411140000.0,62748.367051238354,62230.056391513936,62133.848852146184,0.807713865566062,0.4189339599635966,0.3591512730823375
62894.6,1714411200000.0,62732.49083791137,62222.68746117757,62129.77198441563,0.8024474027043373,0.39495299791793415,0.34193503395221514
62924.0,1714411260000.0,62764.18721935708,62258.305617642574,62264.467891943204,0.8152433341735721,0.5025240072769488,0.4834981240303532
62930.3,1714411320000.0,62770.10289496782,62248.32572556916,62270.092255397234,0.814583941264324,0.4886374880676141,0.49367878290362355
62915.9,1714411320000.0,62756.41337569394,62245.74923505839,62273.827522786945,0.8169249168132633,0.5182832657436116,0.48734505637425685
62971.3,1714411440000.0,62807.24293114556,62299.08183735414,62230.07672436394,0.8337565765192886,0.45119242278895,0.37784396174273116
62962.6,1714411500000.0,62796.744291503775,62305.683063328834,62259.0693918593,0.8231040346411014,0.45293518128721555,0.33743379661786677
63041.3,1714411560000.0,62878.20587729307,62341.69029684584,62276.31374258786,0.8354599870966898,0.28896764563569044,0.426214873940683
63014.8,1714411620000.0,62850.53296132338,62393.1409855345,62392.138133475186,0.8414858881341073,0.5651002708611716,0.49935160876180873
63029.5,1714411680000.0,62864.63513856305,62393.967964313,62395.70500949361,0.8409349385962566,0.5305287488082635,0.5013560865396509
63195.7,1714411740000.0,63029.77126452566,62403.280523527166,62399.7375546232,0.8250655753538634,0.13442035455083812,0.4175947554305315
63107.6,1714411800000.0,62950.1200237205,62504.48771017613,62479.823651294086,0.8346802084623095,0.5894461872124672,0.4960556141117465
63066.2,1714411860000.0,62919.544306397744,62491.7357508472,62469.034375086485,0.8550850428995144,0.5392192098551735,0.48782283305945784
63078.3,1714411920000.0,62927.888941462166,62484.480743829256,62480.151956572445,0.8535871315758202,0.5924914248514022,0.48198809171984713
63050.1,1714411980000.0,62985.630372268475,62701.218606860995,62593.37059664505,0.9100650688197492,0.7929807728786602,0.5713771478958578
63057.4,1714412040000.0,62986.138114729845,62698.929826080166,62596.823878648334,0.9062261447721252,0.7637119486049168,0.5735514586010042
63036.6,1714412100000.0,62978.35435495064,62690.40997555329,62622.33062733367,0.9090467758201405,0.8155756990045107,0.6586930829225246
63008.0,1714412160000.0,62969.304816303455,62756.9583943984,62806.826424810686,0.9340310279121178,0.8753506730595408,0.8412070993325247
63003.1,1714412220000.0,62971.201317418716,62761.510376469545,62800.40430939782,0.9398122870566746,0.8672182412932464,0.8431462868354916
62969.4,1714412280000.0,62980.794832188265,62747.36957086681,62785.66322513331,0.9405694386542489,0.8893374517497883,0.8324247151714986
62961.1,1714412340000.0,62902.15396234401,62722.8275860096,62804.26545264664,0.9129385159414131,0.9207268111810059,0.8232511385817594
62953.6,1714412400000.0,62907.13268590271,62715.96814584352,62807.886223603586,0.925653830383977,0.9232364227957435,0.8096378653936112
62965.8,1714412460000.0,62903.18295103049,62722.08415371956,62803.283580638694,0.9131368270299424,0.9112710801681293,0.8276186012609132
62934.3,1714412520000.0,62809.167640747546,62718.550466519635,62878.47190917757,0.9008973813468969,0.8993462116040633,0.8847829192520134
62952.3,1714412580000.0,62812.64313352201,62726.02686102527,62869.748232523016,0.8858813401724237,0.9099783001975075,0.8750564773870402
63046.0,1714412580000.0,62903.690333567116,62714.34590375156,62859.72089636758,0.872402189446754,0.9045224410204252,0.8295046259525519
62964.8,1714412700000.0,62854.65622938728,62701.66999879703,62774.34160530652,0.8993353136451092,0.8920040007189272,0.8551460548201997
62996.0,1714412760000.0,62857.885595053376,62710.457196543975,62787.687474039936,0.8778908905852109,0.8820520077420538,0.8682153857613538
62969.3,1714412820000.0,62847.120170697075,62702.157973028014,62777.04212927294,0.8912366873974172,0.8767406735886565,0.8538774091464348
62957.3,1714412880000.0,62815.83924505783,62655.94749525902,62764.02460080016,0.8823342043539214,0.8894218019746265,0.8541424647469252
62944.2,1714412880000.0,62806.41672968724,62655.59988712937,62766.79648639046,0.8866291823796002,0.8847515516596707,0.8512920829897326
62979.9,1714413000000.0,62837.228290627565,62661.817101662804,62764.58580080473,0.8821230097530617,0.8964498580214183,0.855669437086771
62976.5,1714413060000.0,62834.418831707706,62646.63616280486,62724.299464766314,0.8697353783000763,0.8921702556908371,0.8478545322426702
63010.6,1714413120000.0,62870.24226730027,62661.589073830335,62727.14107185371,0.862955853948443,0.8036207102513955,0.8478873190152075
62980.5,1714413180000.0,62839.753111471546,62645.53644528062,62726.10201705796,0.8678017260194001,0.8621914249300197,0.8470667627727393
62984.8,1714413240000.0,62847.886295435594,62669.848457439795,62712.85160356069,0.872106784871046,0.9109636939387202,0.8530016169397536
62995.7,1714413300000.0,62856.60425099087,62679.474627306816,62719.48187151425,0.8735663938073399,0.905599128483123,0.8579389108330993
63051.1,1714413360000.0,62910.73099412477,62679.41470969022,62736.55944171919,0.8755852496214636,0.797902493827672,0.8060854752767498
63035.4,1714413420000.0,62895.71985726607,62676.50759420213,62727.44133846895,0.8747682083143529,0.8294556258029865,0.8182666994671093
63012.4,1714413480000.0,62875.36733813359,62675.65197340117,62718.80968166561,0.8768866516514059,0.8555039169654628,0.8292018615830982
63000.2,1714413480000.0,62866.90873143946,62673.17743905043,62716.471492373435,0.8853079389514668,0.9006650542338162,0.8502062283794746
63023.7,1714413600000.0,62891.24938193318,62698.90179006166,62739.90611686016,0.8901274711620101,0.8746848558010275,0.8522951789769619
63022.2,1714413660000.0,62891.39466907359,62691.84436423203,62737.24654933354,0.8845702575555368,0.891825258369273,0.8574124820528336
62958.7,1714413720000.0,62869.62848612563,62681.95183391416,62740.024655291134,0.9239326183809495,0.8831142327395698,0.8690780147877335
62951.4,1714413780000.0,62824.20466863541,62723.32673839753,62769.876117983615,0.8896975330627674,0.8963384582322376,0.8583637158810319
62968.3,1714413840000.0,62832.141762472675,62719.86961868997,62774.64252738372,0.8713633915932331,0.8914269254360399,0.8786540766996876
62943.0,1714413900000.0,62827.90318438302,62712.9649523957,62768.59331766368,0.8834321720641674,0.9188250160106451,0.8583852587385343
62931.7,1714413960000.0,62886.08211694329,62704.67770902164,62793.22842521736,0.8940865289906209,0.9212806391951597,0.8909294393204596
62852.2,1714414020000.0,62880.61765066069,62704.737374885495,62794.63889554143,0.8760496836015437,0.9518617532842842,0.8947652968097163
62882.1,1714414080000.0,62890.923382664994,62706.23119049142,62789.36127004662,0.8816270452499932,0.9020235696742686,0.8983091232097877
62902.1,1714414140000.0,62931.74081451397,62707.46140444921,62763.832041757174,0.9575005801776296,0.8609155503531034,0.8675185240906679
62909.9,1714414200000.0,62939.78348066141,62702.95258970446,62771.027734095216,0.9541468560355181,0.8566549360930767,0.8722117677332161
62850.2,1714414260000.0,62931.37452480458,62704.172922253776,62743.346194957965,0.9496702638948562,0.937645200868507,0.8123155995012941
62855.5,1714414320000.0,62875.665841024944,62754.845064513764,62735.38373782151,0.9388435411350282,0.9668242382107073,0.871469388691971
62863.5,1714414380000.0,62898.14813500439,62753.43257247967,62741.131337461404,0.9348988809953506,0.9567230808650418,0.8652317257491035
62868.5,1714414440000.0,62899.09283634312,62747.12152335223,62742.51217831098,0.9226461278885308,0.917939290876455,0.8641173075754104
62893.4,1714414500000.0,62863.14407258188,62763.781360163404,62884.1599065787,0.9623617554805994,0.9402485860999719,0.9094761280171767
62920.4,1714414560000.0,62862.04815781394,62747.2444941186,62884.05944316405,0.9718385095090923,0.8856284318613933,0.8624064225313013
62951.9,1714414620000.0,62865.96839230901,62765.13605430743,62868.88121795551,0.9435242343590668,0.8358436862499767,0.8846602658185823
62931.0,1714414680000.0,62863.15954935994,62777.221385793164,62788.2611432626,0.9709764972341952,0.9237352670846899,0.8254992703245083
62939.0,1714414680000.0,62860.818987157894,62773.20563588404,62792.00252207374,0.9706356921510086,0.900218138905251,0.8235521239615711
62945.4,1714414800000.0,62861.80469204273,62770.99022229843,62789.707043849485,0.9636651234978019,0.8778190583489878,0.8182307500722342
62928.2,1714414860000.0,62865.66030045762,62741.64665343099,62805.00400456189,0.9645264744794713,0.9543329062833723,0.9006989028261584
62918.1,1714414920000.0,62862.924866837464,62739.34062914469,62815.502626440386,0.9797299623556293,0.9621987824480498,0.9142956514506518
62917.0,1714414980000.0,62863.10863428851,62739.13512798038,62817.24717920999,0.9792193840802121,0.9643502753790314,0.9116717800019167
62910.2,1714415040000.0,62899.49364761844,62721.47836170478,62815.97032545794,0.9588345925409973,0.8348719299714566,0.8952555597804513
62931.8,1714415100000.0,62905.93622289921,62729.56726855419,62818.31646257417,0.9623431166125418,0.8328844371541757,0.900059810472614
62928.2,1714415160000.0,62904.65361661475,62724.80183075478,62817.54120576872,0.961325982884259,0.82559360471573,0.8855911258669107
62910.2,1714415220000.0,62899.90846829235,62757.474576184504,62808.255943121156,0.9710408856838538,0.8944141996138457,0.8160087366360522
62927.5,1714415280000.0,62900.685688564954,62736.94956801267,62815.07308645072,0.9720407530398554,0.824370251018815,0.8359941030586937
62912.5,1714415340000.0,62900.863523671804,62748.66920644,62808.86690196195,0.9700826187984024,0.8868855962523925,0.8204251826972351
62897.7,1714415400000.0,62933.89976814247,62827.36227493291,62799.52189294615,0.8516590840713987,0.9403106249324474,0.8728863725908733
62885.2,1714415460000.0,62922.013724479264,62831.37924305166,62792.91426284067,0.8494071192597871,0.9488263927404099,0.911122574351115
62777.4,1714415520000.0,62976.80175237636,62846.81443312963,62806.59923647561,0.8749188354455655,0.8897581824961568,0.8556675743479492
62802.6,1714415580000.0,63028.213825781226,62832.919216289,62871.56852102122,0.8991393157308107,0.9144129395675781,0.9119581879414307
62790.2,1714415640000.0,63025.591503079355,62828.799539925596,62873.55884543827,0.9010230524834038,0.9063626537544924,0.8922244061114762
62814.9,1714415700000.0,63036.8124858809,62843.26562628142,62878.50604600208,0.8972051640950582,0.9168899044877564,0.915340808017009
62795.4,1714415760000.0,63020.072912793454,62815.18496212567,62909.04923432755,0.8999492060635577,0.9649777221713329,0.9026320115568158
62814.2,1714415820000.0,63023.5213159579,62817.31096405891,62899.242292863615,0.8783909383516341,0.9824610803720579,0.9003786340811967
62780.4,1714415880000.0,63016.75396960259,62809.84370460087,62906.0425452288,0.899917337501769,0.9390203346685075,0.8902211310142771
62786.7,1714415940000.0,62918.91016766478,62803.310082914744,62954.82119678369,0.8506195209325644,0.8752733061342817,0.865373696732396
62809.0,1714415940000.0,62902.53387465022,62816.094715716805,62971.112846611744,0.8836214571651818,0.9346967075363035,0.8638910893465896
62800.0,1714416060000.0,62903.360981086,62809.53463700399,62964.7190743088,0.8695717281379284,0.8952833665150054,0.8586124333643206
62805.0,1714416120000.0,62988.562604681545,62828.985165899474,62851.19513605948,0.913705636727491,0.9065106012870267,0.8908601379597421
62810.0,1714416180000.0,62988.50093220157,62835.81090525533,62855.36759086272,0.9078273818608302,0.9162976871821369,0.8883143671040852
62782.2,1714416240000.0,62972.22600495255,62815.908177111414,62851.02175251449,0.8549173798595548,0.826536891040504,0.9059287600500063
62761.7,1714416300000.0,62980.722495085,62768.339957273514,62875.57042505637,0.8821832144783864,0.6868230670432278,0.833225443622718
62772.6,1714416360000.0,62963.62515242101,62789.14650533126,62865.46803176185,0.8121740177415799,0.7062442293620002,0.8804413891890011
62755.0,1714416420000.0,62976.12054041644,62759.5233077297,62870.01585235756,0.886065527665148,0.6794809644916164,0.8131881402344594
62726.1,1714416480000.0,63063.56013836467,62765.392049618495,62921.970710506306,0.7307288552134918,0.6948442498055394,0.873189975020745
62767.0,1714416540000.0,63034.97331636465,62799.01361264057,62938.627845618656,0.8329221815834507,0.7345692582250081,0.8564018383068941
62790.6,1714416600000.0,63038.63171097927,62817.889478424055,62946.925181677114,0.8777489444835053,0.7507303363884459,0.8801977682151702
62808.6,1714416660000.0,63073.845493954366,62827.54894089975,62940.20426795817,0.8635009185231011,0.7150482268668177,0.8692859878878882
62782.6,1714416720000.0,63028.5697630099,62776.495329870915,62949.37677099819,0.7962518551419934,0.6543022708769272,0.8696292571499211
62778.0,1714416780000.0,63019.493770692185,62774.08337060365,62946.67477493396,0.7885548757275319,0.6546614698250304,0.864475331155588
62774.4,1714416840000.0,63001.08762553357,62780.21207372442,62954.8065188474,0.8516927920959934,0.6715295040649961,0.8653625026604184
62769.2,1714416900000.0,62997.371712318454,62771.94414206529,62951.539532710136,0.8684912550265311,0.6678579656345487,0.8757698068836159
62820.0,1714416960000.0,63011.197603331784,62903.472844921926,62963.99224101917,0.8710519874086896,0.8948055804442069,0.871791659413007
62826.0,1714417020000.0,63017.260215358314,62895.85417580653,62951.269195386296,0.9231444714506891,0.9085271747008359,0.890054346513554
62842.4,1714417080000.0,63005.939409130566,62896.27972591621,62957.178552822246,0.8896913472318869,0.9362393916094337,0.9004484207868739
62847.0,1714417140000.0,63005.19156157755,62897.80455481207,62957.02318822157,0.8874266260633751,0.9440020740480644,0.9059673030808604
62750.2,1714417140000.0,63029.39276784359,62795.59734503227,62948.060755479884,0.8625038457771292,0.7153887693970595,0.8825456858757241
62759.5,1714417260000.0,63023.01519215811,62801.806574585884,62957.38902151862,0.8504319544833221,0.7184020122765254,0.8849129026522996
62700.0,1714417320000.0,62964.544977252604,62750.93006390669,62953.2969447987,0.7526424257178106,0.7153621922608701,0.8433930437162921
62590.1,1714417380000.0,63060.50992148925,62708.726640050554,62928.373398877964,0.7314689650936486,0.6343213734097035,0.8060794509053574
62611.5,1714417440000.0,63079.00933744884,62720.43892688537,62926.09021568286,0.7327365370924975,0.6515335932723445,0.8100495585092053
62674.0,1714417500000.0,63111.621679066135,62757.22647154039,62914.72936579887,0.7479548020734357,0.6889760901077049,0.8490090187283701
62546.4,1714417560000.0,63072.816308231544,62663.617212063495,63023.23106383012,0.6557051794836901,0.6442544318843617,0.6943317767468836
62669.0,1714417620000.0,63128.75797656002,62741.95720885868,63001.8117481374,0.772587033371024,0.7182324279554059,0.8379331405415552
62688.9,1714417680000.0,63133.84379817781,62754.41637149901,63002.17471269366,0.7748049846981515,0.7410506908906273,0.8360219025971964
62657.5,1714417740000.0,62982.45138009372,62729.16907934666,62990.391835179726,0.8083614055489711,0.7176158690813415,0.7949686446393434
62659.9,1714417740000.0,62984.87778717328,62730.97886066654,62988.9455044016,0.8083915420636624,0.722501179116876,0.8020813340224188
62650.0,1714417860000.0,62981.2035023661,62719.504310458804,63000.33494752619,0.7551232089569004,0.7066393928837493,0.7802809380432169
62677.8,1714417920000.0,62997.40791463214,62745.59284763444,62942.856714728005,0.6910929425284669,0.7184814493478708,0.8124902060222179
62646.4,1714417980000.0,62991.332276950925,62723.6820068299,62965.29924881602,0.6677183960386771,0.6976426477470927,0.8037999040883825
62608.5,1714418040000.0,63040.108246621756,62694.42898370065,62965.74798253917,0.766345980477497,0.6704079351470938,0.7798863587632396
62561.9,1714418100000.0,63030.47157180879,62677.185032012916,62930.34925765587,0.7273437968698444,0.6475746625326053,0.7471600991413578
62538.0,1714418160000.0,63012.13156076358,62657.5618079709,62988.27311220359,0.7102353576031782,0.6475540968087108,0.6861095442526588
62550.3,1714418220000.0,63022.0192614358,62668.99399029426,62980.28724952082,0.7147462559146649,0.6447802214860424,0.6877768206208092
62572.6,1714418280000.0,63031.15597529003,62697.19493411526,62945.27162734451,0.7157897730477127,0.6029998216746277,0.7659801060680728
62581.8,1714418340000.0,63035.98148318605,62705.2568168946,62950.167957997066,0.7158654999628328,0.612171894021438,0.7722372941431992
62590.6,1714418400000.0,63036.54599608813,62709.74652035344,62953.89421374254,0.7139588682115534,0.6144777718235712,0.7867854720678473
62610.1,1714418460000.0,63057.789940442744,62695.14906985335,63045.358564590686,0.7581205583284034,0.680307806461061,0.7252213988461307
62611.8,1714418520000.0,63058.48160199508,62697.31986270962,63045.58318907528,0.7472543753533158,0.6735630456643188,0.721281517740488
62645.3,1714418580000.0,63063.90642214267,62725.50375152263,62979.3128503991,0.7623447112502632,0.6804095988002087,0.8169605337580932
62626.7,1714418640000.0,63041.76962585125,62726.95055740479,62949.497438351835,0.7634033835478983,0.6455242007525666,0.8111536320523093
62600.0,1714418700000.0,63047.2754182232,62713.5115575542,62959.649580722005,0.7525024505260169,0.6241140138915743,0.8117330430763634
62601.6,1714418760000.0,63052.06277371006,62717.40222445161,62948.59310953159,0.7543972812001344,0.6233128183508496,0.8043139631342892
62612.9,1714418820000.0,63004.57092204166,62694.63289814955,63030.54966561366,0.7253047121730876,0.677800982962185,0.7194631009755252
62600.0,1714418880000.0,63004.061455646595,62685.5150575858,63035.6107152624,0.7096407636589908,0.6755793226865896,0.7161496975744437
62670.4,1714418940000.0,62955.49351674018,62736.792688729496,62976.94957147309,0.7990945811059947,0.7251936305809126,0.8151521149118901
62655.7,1714419000000.0,62947.733657242214,62719.09319173635,62930.180802672076,0.7940707954425459,0.7311037362552003,0.8189572415191375
62692.8,1714419060000.0,62986.9687879282,62736.820914289536,62922.467999672925,0.8575977503827821,0.7357062179588254,0.8541276343569124
62715.9,1714419120000.0,62983.53986844168,62745.81747966907,62933.142141039345,0.8943643050596266,0.7284796573111217,0.8633347384164785
62741.5,1714419180000.0,62946.28679443676,62823.92932073433,62946.306859388045,0.8955935041382587,0.9313533139261725,0.8807351325723377
62730.1,1714419240000.0,62945.49204754634,62814.047985543824,62940.415014378625,0.88633914390525,0.8944709029590937,0.8614308554366549
62740.0,1714419300000.0,62947.7447152919,62821.42177741754,62945.38733743265,0.8848000928779645,0.9220869422320968,0.8756550749980061
62716.7,1714419360000.0,62928.077233670716,62776.355157634905,62900.29103668297,0.8936479816821651,0.9174783779814575,0.8807866523308044
62786.1,1714419420000.0,62934.897335130045,62803.25939824709,62911.26766840427,0.9385211933100686,0.9325511159221078,0.9148451529089642
62748.3,1714419480000.0,62921.362650846335,62785.05417543738,62901.26051416793,0.8853181810067214,0.9104002418972329,0.8903074386352575
62715.1,1714419540000.0,62930.66321121761,62745.38876358268,62867.917477149,0.9061431229208086,0.8454994631637822,0.8708229328296145
62716.7,1714419600000.0,62935.66840339513,62751.59239757876,62864.85957634667,0.9091872005179534,0.8561390730336316,0.8701006102571655
62716.6,1714419600000.0,62935.66639752259,62751.531431005526,62864.80316371098,0.9048248756484794,0.8564263081052899,0.8698186686835974
62735.0,1714419720000.0,62873.621148213075,62764.254129633075,62899.17550341469,0.8975979496552711,0.8685241930361212,0.8675238486901667
62751.8,1714419780000.0,62861.09679224817,62762.69905755283,62891.29409726146,0.9266176653062247,0.9022061390623193,0.8769197346988163
62726.6,1714419840000.0,62866.33283211311,62761.02623327289,62899.94025573407,0.902934258620342,0.8463845124876734,0.877431311472649
62743.8,1714419900000.0,62872.86102804966,62814.25881523154,62808.59916943161,0.9192434649043967,0.9228496750315418,0.9131322803908302
