open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1712188800000,65971.80,69329.70,65100.00,68489.90,326385.338,1712275199999,21993168904.27893,4218217,165264.515,11139494023.46972,0
