open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714348800000,63088.4,63090.0,62952.0,62970.1,720.419,1714348859999.0,45393660.7502,10123.0,181.367,11429212.7499,0.0
1714348860000,62970.1,63129.3,62970.1,63086.6,257.771,1714348919999.0,16257780.7159,4837.0,184.078,11610584.3719,0.0
1714348920000,63086.7,63118.4,63038.2,63048.4,137.647,1714348979999.0,8682268.7906,3471.0,59.721,3766860.3185,0.0
1714348980000,63048.5,63109.8,63048.5,63100.0,96.488,1714349039999.0,6087568.1685,2172.0,69.328,4373928.2428,0.0
1714349040000,63100.0,63130.4,63100.0,63110.1,112.333,1714349099999.0,7090086.191,2481.0,73.727,4653393.2882,0.0
1714349100000,63110.0,63155.0,63110.0,63146.7,262.759,1714349159999.0,16590691.2728,3729.0,211.389,13347107.735,0.0
1714349160000,63146.7,63168.3,63129.2,63136.8,179.077,1714349219999.0,11309045.0849,2596.0,100.933,6374392.3554,0.0
1714349220000,63136.9,63224.4,63136.9,63176.6,342.96,1714349279999.0,21672139.4903,4794.0,246.946,15604616.65,0.0
1714349280000,63176.7,63225.2,63171.7,63222.2,182.131,1714349339999.0,11511390.2806,2900.0,110.956,7012805.7513,0.0
1714349340000,63222.2,63225.2,63188.5,63220.0,110.815,1714349399999.0,7004427.485,1796.0,45.952,2904472.7522,0.0
1714349400000,63220.0,63236.7,63209.5,63236.4,112.217,1714349459999.0,7094822.03,2102.0,63.059,3987017.2061,0.0
1714349460000,63236.4,63236.8,63186.3,63205.2,214.168,1714349519999.0,13536975.5361,3368.0,40.198,2540590.5858,0.0
1714349520000,63205.2,63205.3,63187.0,63193.2,100.323,1714349579999.0,6340159.8974,1714.0,35.113,2219005.4813,0.0
1714349580000,63194.2,63259.2,63191.9,63233.7,131.19,1714349639999.0,8295668.2819,2668.0,93.253,5896994.6502,0.0
1714349640000,63233.7,63282.5,63233.7,63275.3,94.737,1714349699999.0,5993332.9595,2046.0,58.043,3672049.886,0.0
1714349700000,63275.3,63294.1,63218.3,63218.3,154.303,1714349759999.0,9761492.4053,3465.0,60.937,3855467.4522,0.0
1714349760000,63218.4,63277.6,63191.1,63257.9,187.112,1714349819999.0,11830576.2376,3156.0,78.052,4935406.5948,0.0
1714349820000,63257.9,63265.9,63191.2,63206.1,200.266,1714349879999.0,12662085.5863,3146.0,44.447,2810913.7375,0.0
1714349880000,63206.2,63259.8,63206.2,63246.4,140.05,1714349939999.0,8857035.3088,2167.0,61.824,3909532.1231,0.0
1714349940000,63246.4,63257.0,63246.4,63254.0,46.826,1714349999999.0,2961953.5547,871.0,21.299,1347254.6356,0.0
1714350000000,63254.1,63254.1,63186.7,63202.8,105.966,1714350059999.0,6698003.292,2202.0,17.887,1130627.7183,0.0
1714350060000,63202.7,63216.9,63186.0,63201.3,102.417,1714350119999.0,6472659.0009,2253.0,38.859,2455869.7153,0.0
1714350120000,63201.3,63223.9,63201.3,63212.0,51.745,1714350179999.0,3270972.1954,1373.0,25.685,1623633.3115,0.0
1714350180000,63212.5,63235.3,63176.8,63181.9,135.498,1714350239999.0,8563354.6865,2195.0,56.975,3601213.2375,0.0
1714350240000,63181.9,63210.1,63181.9,63210.0,96.959,1714350299999.0,6127542.9772,1282.0,59.545,3763055.9833,0.0
1714350300000,63210.0,63210.1,63190.0,63190.1,45.101,1714350359999.0,2850425.4663,1029.0,9.964,629687.7799,0.0
1714350360000,63190.1,63218.7,63190.1,63204.2,44.681,1714350419999.0,2824245.6424,1051.0,14.706,929504.7811,0.0
1714350420000,63204.2,63219.5,63200.1,63204.4,31.704,1714350479999.0,2004013.3746,1003.0,5.895,372633.1782,0.0
1714350480000,63204.4,63204.5,63150.0,63171.3,88.351,1714350539999.0,5581614.2225,2067.0,48.304,3051464.4238,0.0
1714350540000,63171.4,63201.4,63171.4,63180.2,89.912,1714350599999.0,5681366.2477,1578.0,24.127,1524486.5794,0.0
1714350600000,63180.3,63198.1,63129.9,63130.0,98.43,1714350659999.0,6216438.4752,2207.0,37.794,2386938.081,0.0
1714350660000,63130.0,63159.9,63122.7,63146.4,93.204,1714350719999.0,5884944.5905,1941.0,39.678,2505349.8797,0.0
1714350720000,63146.5,63171.2,63146.4,63163.8,40.159,1714350779999.0,2536354.8634,1207.0,16.283,1028398.8717,0.0
1714350780000,63163.7,63198.7,63163.7,63170.0,74.679,1714350839999.0,4718373.4282,1442.0,28.908,1826384.5251,0.0
1714350840000,63170.1,63230.0,63170.0,63225.7,97.779,1714350899999.0,6180888.5085,2222.0,80.917,5114917.9617,0.0
1714350900000,63225.7,63225.7,63207.8,63207.8,38.133,1714350959999.0,2410632.7538,915.0,14.447,913262.2706,0.0
1714350960000,63207.7,63207.8,63144.0,63144.1,56.326,1714351019999.0,3559313.1288,1239.0,27.581,1743056.2836,0.0
1714351020000,63144.0,63181.9,63144.0,63152.8,56.759,1714351079999.0,3585306.9238,1580.0,21.111,1333449.1356,0.0
1714351080000,63152.8,63159.8,63136.0,63152.4,35.707,1714351139999.0,2254976.198,927.0,13.249,836708.9754,0.0
1714351140000,63152.5,63169.8,63152.4,63169.7,31.224,1714351199999.0,1972155.5306,698.0,18.131,1145184.212,0.0
1714351200000,63169.7,63169.8,63152.0,63154.0,35.016,1714351259999.0,2211620.6576,1115.0,13.238,836094.9826,0.0
1714351260000,63154.1,63187.3,63154.0,63187.3,35.754,1714351319999.0,2258380.6315,778.0,24.919,1573981.1063,0.0
1714351320000,63187.4,63194.5,63168.0,63176.5,24.916,1714351379999.0,1574339.3745,876.0,8.23,520017.3693,0.0
1714351380000,63176.5,63176.6,63172.4,63176.6,12.064,1714351439999.0,762136.7243,417.0,6.71,423891.8431,0.0
1714351440000,63176.5,63191.2,63176.5,63191.2,19.372,1714351499999.0,1224019.109,529.0,17.177,1085333.8223,0.0
1714351500000,63191.6,63200.0,63181.0,63196.5,31.822,1714351559999.0,2010997.7227,981.0,15.136,956532.676,0.0
1714351560000,63196.5,63263.7,63190.8,63245.8,145.627,1714351619999.0,9209668.7207,2439.0,100.739,6370304.6906,0.0
1714351620000,63245.8,63274.4,63238.7,63248.6,101.564,1714351679999.0,6425341.9143,1860.0,67.304,4258055.6275,0.0
1714351680000,63248.7,63261.3,63240.8,63250.0,45.133,1714351739999.0,2854634.3491,1183.0,26.154,1654242.6151,0.0
1714351740000,63250.1,63262.7,63243.3,63243.3,33.914,1714351799999.0,2145256.6731,903.0,12.107,765836.8238,0.0
1714351800000,63243.3,63243.4,63195.5,63209.2,63.839,1714351859999.0,4035603.7469,1893.0,14.617,924037.4359,0.0
1714351860000,63209.2,63245.5,63209.2,63211.3,41.696,1714351919999.0,2636213.1331,1197.0,21.714,1372914.5229,0.0
1714351920000,63211.3,63234.2,63200.0,63202.0,41.365,1714351979999.0,2614685.3808,1094.0,18.285,1155780.3791,0.0
1714351980000,63202.0,63202.1,63179.0,63183.9,30.468,1714352039999.0,1925268.0636,916.0,4.462,281946.0599,0.0
1714352040000,63183.8,63234.9,63182.0,63233.3,37.475,1714352099999.0,2368741.5992,1108.0,20.048,1267237.5268,0.0
1714352100000,63233.3,63239.4,63209.8,63211.7,29.032,1714352159999.0,1835614.5454,965.0,13.722,867619.7148,0.0
1714352160000,63211.7,63211.8,63201.8,63208.4,22.742,1714352219999.0,1437478.5781,692.0,6.585,416224.5419,0.0
1714352220000,63208.5,63218.2,63204.5,63216.3,33.424,1714352279999.0,2112819.7109,938.0,15.302,967289.8052,0.0
1714352280000,63216.4,63229.0,63216.3,63224.5,15.194,1714352339999.0,960626.565,489.0,12.059,762408.2067,0.0
1714352340000,63224.6,63231.8,63218.1,63229.2,20.159,1714352399999.0,1274569.8118,715.0,10.837,685181.158,0.0
1714352400000,63229.2,63258.8,63204.5,63204.5,58.497,1714352459999.0,3699251.4193,1764.0,31.887,2016512.5428,0.0
1714352460000,63204.5,63236.8,63170.0,63177.9,68.177,1714352519999.0,4308588.0571,1629.0,34.265,2165489.1891,0.0
1714352520000,63177.8,63180.5,63093.8,63116.5,154.478,1714352579999.0,9751261.0762,3214.0,29.739,1877376.1609,0.0
1714352580000,63116.4,63146.1,63097.6,63129.3,69.142,1714352639999.0,4364426.1157,1697.0,27.6,1742285.6402,0.0
1714352640000,63129.3,63195.0,63129.3,63192.9,50.205,1714352699999.0,3171731.5772,1123.0,32.853,2075448.0115,0.0
1714352700000,63193.0,63200.0,63186.7,63198.8,51.833,1714352759999.0,3275465.6081,1177.0,24.132,1524961.3786,0.0
1714352760000,63198.9,63216.9,63198.8,63205.5,39.182,1714352819999.0,2476536.6015,968.0,21.522,1360293.3217,0.0
1714352820000,63205.6,63216.9,63204.6,63211.6,17.357,1714352879999.0,1097107.4802,683.0,10.065,636187.3641,0.0
1714352880000,63211.6,63216.1,63160.1,63160.1,26.839,1714352939999.0,1695955.1485,1180.0,8.379,529568.2604,0.0
1714352940000,63160.1,63199.2,63160.1,63199.1,19.913,1714352999999.0,1258188.9518,774.0,14.705,929099.353,0.0
1714353000000,63199.1,63205.0,63177.1,63186.5,33.892,1714353059999.0,2141572.6659,968.0,11.745,742124.0657,0.0
1714353060000,63186.5,63186.5,63153.4,63161.5,27.639,1714353119999.0,1745832.81,960.0,5.531,349367.2821,0.0
1714353120000,63161.5,63161.5,63137.6,63137.6,26.296,1714353179999.0,1660591.5954,808.0,5.317,335791.0565,0.0
1714353180000,63137.6,63140.7,63112.7,63135.8,73.543,1714353239999.0,4642525.5493,1508.0,49.381,3117274.9235,0.0
1714353240000,63135.8,63163.6,63135.7,63163.5,21.133,1714353299999.0,1334534.6076,725.0,12.094,763707.5943,0.0
1714353300000,63163.6,63167.8,63134.2,63138.9,42.798,1714353359999.0,2702718.2825,1213.0,11.324,715085.4203,0.0
1714353360000,63139.4,63145.5,63120.4,63125.3,36.181,1714353419999.0,2284333.0279,1071.0,12.379,781612.6957,0.0
1714353420000,63125.2,63146.3,63117.1,63144.0,46.003,1714353479999.0,2903971.1645,1022.0,13.874,875794.618,0.0
1714353480000,63143.9,63144.0,63098.5,63132.6,50.91,1714353539999.0,3213225.4568,1511.0,22.86,1442868.9669,0.0
1714353540000,63132.6,63132.6,63108.5,63125.8,35.763,1714353599999.0,2257453.8496,943.0,12.212,770870.8834,0.0
1714353600000,63125.8,63131.1,63080.7,63092.7,53.475,1714353659999.0,3374353.1244,1421.0,13.542,854478.2408,0.0
1714353660000,63092.7,63092.8,63066.0,63070.0,88.784,1714353719999.0,5600293.5505,1867.0,18.177,1146549.947,0.0
1714353720000,63070.0,63083.4,63051.7,63083.4,72.41,1714353779999.0,4566510.44,1588.0,42.786,2698327.0067,0.0
1714353780000,63083.4,63083.4,63054.8,63064.2,47.738,1714353839999.0,3010727.0489,1120.0,17.903,1129116.1846,0.0
1714353840000,63064.3,63085.9,63064.2,63085.8,31.606,1714353899999.0,1993617.421,829.0,18.958,1195810.4475,0.0
1714353900000,63085.9,63085.9,63055.0,63076.1,113.473,1714353959999.0,7156307.345,1520.0,62.099,3916315.1937,0.0
1714353960000,63076.1,63116.8,63076.1,63116.8,48.825,1714354019999.0,3080870.8989,1114.0,38.94,2457064.5447,0.0
1714354020000,63116.8,63116.8,63083.0,63116.7,43.497,1714354079999.0,2744675.9276,1241.0,19.506,1230876.7841,0.0
1714354080000,63116.8,63131.5,63096.4,63096.5,42.885,1714354139999.0,2706500.8903,1016.0,16.708,1054491.7622,0.0
1714354140000,63096.5,63145.9,63096.4,63139.8,78.961,1714354199999.0,4984298.5145,1228.0,62.047,3916578.9057,0.0
1714354200000,63139.8,63168.0,63135.4,63168.0,46.967,1714354259999.0,2966002.945,1222.0,38.513,2432141.9233,0.0
1714354260000,63168.0,63172.7,63140.9,63145.5,49.202,1714354319999.0,3107358.0461,1116.0,11.474,724748.9137,0.0
1714354320000,63145.5,63172.7,63145.5,63160.1,20.436,1714354379999.0,1290795.5729,940.0,10.278,649161.9862,0.0
1714354380000,63160.0,63177.0,63149.1,63171.6,40.524,1714354439999.0,2559592.6639,834.0,24.157,1525845.2772,0.0
1714354440000,63171.6,63184.2,63171.6,63184.2,23.231,1714354499999.0,1467675.0931,654.0,10.645,672511.8381,0.0
1714354500000,63184.2,63245.0,63184.1,63245.0,102.749,1714354559999.0,6495440.4097,1968.0,85.235,5388281.6709,0.0
1714354560000,63244.9,63337.8,63244.9,63314.3,530.999,1714354619999.0,33613082.9472,6366.0,381.648,24157074.5665,0.0
1714354620000,63314.3,63314.3,63259.1,63289.6,108.439,1714354679999.0,6863090.1196,2136.0,36.656,2319749.9875,0.0
1714354680000,63289.5,63309.4,63284.0,63296.2,134.136,1714354739999.0,8490142.5735,1752.0,74.98,4745787.8968,0.0
1714354740000,63296.2,63296.2,63260.0,63267.1,54.235,1714354799999.0,3431601.8398,1174.0,16.463,1041680.0885,0.0
1714354800000,63267.0,63267.1,63205.0,63205.0,63.794,1714354859999.0,4034257.1654,1950.0,8.045,508668.7339,0.0
1714354860000,63204.6,63204.6,63176.5,63176.6,57.374,1714354919999.0,3625370.5873,1796.0,21.209,1340116.4613,0.0
1714354920000,63176.5,63220.5,63176.5,63212.3,56.123,1714354979999.0,3547410.7838,1270.0,47.163,2981059.8617,0.0
1714354980000,63212.2,63212.2,63172.0,63178.2,50.602,1714355039999.0,3197101.5821,1279.0,16.103,1017333.2194,0.0
1714355040000,63178.2,63219.9,63178.1,63196.0,129.692,1714355099999.0,8196706.9552,1747.0,93.077,5882218.6377,0.0
1714355100000,63196.1,63215.0,63170.0,63175.1,32.641,1714355159999.0,2062540.3301,1296.0,15.81,999086.1091,0.0
1714355160000,63175.0,63194.1,63169.3,63169.3,47.817,1714355219999.0,3021161.1773,1113.0,26.224,1656884.3221,0.0
1714355220000,63169.4,63188.0,63166.3,63174.8,30.493,1714355279999.0,1926393.2719,945.0,11.187,706732.8451,0.0
1714355280000,63174.8,63174.9,63151.0,63157.2,71.233,1714355339999.0,4499009.5623,1623.0,37.118,2344357.4813,0.0
1714355340000,63157.1,63180.4,63157.1,63179.9,31.482,1714355399999.0,1988735.1393,981.0,25.806,1630160.3789,0.0
1714355400000,63180.0,63224.1,63180.0,63200.8,48.84,1714355459999.0,3086710.8526,1659.0,37.304,2357595.7416,0.0
1714355460000,63200.8,63234.9,63183.0,63183.0,61.13,1714355519999.0,3864035.1537,2080.0,28.118,1777364.8607,0.0
1714355520000,63182.8,63230.0,63182.8,63215.8,57.173,1714355579999.0,3614224.6182,1233.0,22.884,1446413.1755,0.0
1714355580000,63215.8,63220.8,63214.3,63220.4,17.973,1714355639999.0,1136225.557,599.0,9.512,601326.5664,0.0
1714355640000,63220.3,63222.6,63203.5,63209.0,41.53,1714355699999.0,2625308.9825,971.0,13.188,833674.4009,0.0
1714355700000,63208.4,63215.3,63174.8,63190.1,72.031,1714355759999.0,4552005.1447,1320.0,16.911,1068704.6596,0.0
1714355760000,63190.0,63206.8,63187.3,63204.0,18.706,1714355819999.0,1182155.1231,654.0,10.191,644040.7537,0.0
1714355820000,63204.1,63204.1,63179.0,63179.0,34.449,1714355879999.0,2176686.6457,662.0,19.239,1215539.2573,0.0
1714355880000,63179.0,63203.8,63178.6,63202.0,46.217,1714355939999.0,2920394.7379,912.0,34.411,2174423.0107,0.0
1714355940000,63202.0,63208.0,63197.8,63197.8,21.028,1714355999999.0,1329076.7927,541.0,7.249,458177.6436,0.0
1714356000000,63197.9,63231.7,63197.9,63227.0,42.886,1714356059999.0,2711293.4551,1160.0,29.934,1892428.5333,0.0
1714356060000,63227.0,63237.6,63226.9,63230.7,36.125,1714356119999.0,2284325.8694,915.0,20.934,1323714.5619,0.0
1714356120000,63230.8,63249.7,63224.5,63224.6,59.798,1714356179999.0,3781664.781,1120.0,19.86,1256006.3879,0.0
1714356180000,63224.6,63228.2,63219.9,63226.0,48.163,1714356239999.0,3045009.3817,559.0,20.04,1266958.8862,0.0
1714356240000,63226.0,63227.8,63214.1,63219.7,35.035,1714356299999.0,2215005.1966,600.0,12.161,768868.9139,0.0
1714356300000,63219.8,63225.6,63186.5,63186.9,41.782,1714356359999.0,2640794.2199,1017.0,10.193,644277.6318,0.0
1714356360000,63186.8,63186.8,63160.7,63164.4,106.804,1714356419999.0,6747054.6807,1353.0,22.011,1390567.7628,0.0
1714356420000,63164.3,63190.2,63164.3,63189.8,81.899,1714356479999.0,5174539.6715,1163.0,56.433,3565588.0718,0.0
1714356480000,63189.8,63198.3,63189.8,63198.3,22.931,1714356539999.0,1449105.3737,627.0,7.777,491460.8803,0.0
1714356540000,63198.3,63265.1,63198.3,63248.1,70.305,1714356599999.0,4446345.7933,1923.0,54.855,3469188.4878,0.0
1714356600000,63248.1,63248.1,63205.7,63206.3,79.117,1714356659999.0,5001720.2117,1241.0,26.834,1696342.4857,0.0
1714356660000,63206.4,63236.8,63206.4,63223.6,51.935,1714356719999.0,3283557.7225,1189.0,30.265,1913346.9808,0.0
1714356720000,63223.7,63223.7,63076.9,63090.6,178.363,1714356779999.0,11260983.3479,3845.0,38.048,2401350.4855,0.0
1714356780000,63090.7,63125.0,63090.6,63118.1,76.924,1714356839999.0,4854708.7025,1593.0,46.825,2955163.9081,0.0
1714356840000,63118.2,63135.8,63118.1,63135.8,40.552,1714356899999.0,2559923.0122,739.0,35.352,2231642.074,0.0
1714356900000,63135.8,63151.9,63121.5,63121.5,90.176,1714356959999.0,5693367.4999,1434.0,40.94,2585034.4816,0.0
1714356960000,63121.5,63169.9,63118.9,63155.1,90.909,1714357019999.0,5740583.3264,1691.0,56.728,3582218.7357,0.0
1714357020000,63155.1,63173.7,63131.6,63140.4,82.083,1714357079999.0,5183848.4899,1502.0,46.897,2961862.4123,0.0
1714357080000,63140.3,63148.2,63095.4,63096.9,72.334,1714357139999.0,4566322.2297,1361.0,41.446,2616575.65,0.0
1714357140000,63096.9,63123.8,63086.8,63123.8,47.722,1714357199999.0,3011870.3831,1040.0,28.267,1784004.0132,0.0
1714357200000,63123.8,63128.5,63075.5,63075.6,57.58,1714357259999.0,3633421.9979,1423.0,16.391,1034240.1983,0.0
1714357260000,63075.5,63075.6,63011.7,63036.9,182.394,1714357319999.0,11497215.5752,3772.0,37.42,2358640.0189,0.0
1714357320000,63036.9,63053.3,63025.5,63053.3,69.746,1714357379999.0,4397022.3983,1176.0,30.958,1951742.53,0.0
1714357380000,63053.3,63093.4,63052.5,63093.4,40.277,1714357439999.0,2540112.4236,1146.0,26.887,1695730.864,0.0
1714357440000,63093.4,63100.0,63088.1,63099.8,50.1,1714357499999.0,3160945.8607,857.0,29.797,1879956.6985,0.0
1714357500000,63099.7,63107.8,63075.1,63107.8,62.085,1714357559999.0,3916938.7807,1171.0,35.779,2257369.5374,0.0
1714357560000,63108.2,63109.2,63052.7,63087.2,68.979,1714357619999.0,4351416.3964,1306.0,24.106,1520437.7344,0.0
1714357620000,63087.1,63087.1,63055.1,63068.4,41.052,1714357679999.0,2588936.8195,832.0,18.323,1155495.0108,0.0
1714357680000,63068.4,63080.0,63068.3,63068.3,26.799,1714357739999.0,1690322.0714,660.0,12.956,817187.0286,0.0
1714357740000,63068.4,63110.0,63068.3,63099.3,60.282,1714357799999.0,3803368.9342,1089.0,49.513,3123874.3152,0.0
1714357800000,63099.3,63105.6,63084.6,63084.6,22.361,1714357859999.0,1410837.0214,697.0,6.888,434628.0234,0.0
1714357860000,63084.6,63088.1,63064.0,63064.0,40.355,1714357919999.0,2545557.2033,898.0,12.272,774141.4441,0.0
1714357920000,63063.6,63065.5,63047.1,63064.4,34.931,1714357979999.0,2202591.121,1044.0,14.781,932025.6849,0.0
1714357980000,63064.4,63078.1,63049.0,63077.7,41.998,1714358039999.0,2648828.6211,1141.0,27.755,1750543.2293,0.0
1714358040000,63077.7,63078.1,63044.9,63057.0,68.868,1714358099999.0,4342983.815,1436.0,18.529,1168520.6151,0.0
1714358100000,63057.1,63057.1,62952.0,62952.1,364.183,1714358159999.0,22936426.3795,5266.0,115.94,7301647.9366,0.0
1714358160000,62952.1,62995.0,62892.0,62892.1,362.804,1714358219999.0,22830808.6401,4870.0,86.369,5435654.7154,0.0
1714358220000,62892.1,62899.7,62788.1,62845.2,751.998,1714358279999.0,47244801.2544,9497.0,198.096,12444480.9477,0.0
1714358280000,62845.2,62886.8,62835.7,62852.0,326.879,1714358339999.0,20548343.4174,4441.0,193.822,12184022.3285,0.0
1714358340000,62851.9,62851.9,62730.0,62786.6,536.25,1714358399999.0,33662028.7572,7168.0,139.184,8737290.5685,0.0
1714358400000,62786.7,62786.7,62551.2,62630.1,1653.63,1714358459999.0,103587073.0955,19677.0,625.329,39175284.5923,0.0
1714358460000,62630.1,62722.0,62629.7,62681.9,307.451,1714358519999.0,19272061.4854,4898.0,206.767,12960243.6769,0.0
1714358520000,62681.8,62691.6,62631.3,62691.6,242.506,1714358579999.0,15195226.6912,3738.0,112.57,7053634.1974,0.0
1714358580000,62691.6,62691.6,62516.7,62635.6,870.899,1714358639999.0,54510814.0263,10511.0,489.977,30673888.4563,0.0
1714358640000,62635.6,62730.8,62603.5,62727.2,351.761,1714358699999.0,22043898.3421,5157.0,265.813,16657839.5247,0.0
1714358700000,62728.0,62729.1,62660.0,62722.5,253.848,1714358759999.0,15915192.7536,4217.0,142.225,8916780.4929,0.0
1714358760000,62722.4,62820.2,62715.0,62809.4,267.739,1714358819999.0,16806417.4216,4716.0,193.81,12165329.4278,0.0
1714358820000,62809.5,62845.1,62795.9,62796.0,206.512,1714358879999.0,12973419.21,3456.0,123.016,7728275.8054,0.0
