open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713657600000,64897.20,64929.90,64843.60,64843.60,216.414,1713657659999,14043204.42890,2842,105.262,6831172.60820,0
1713657660000,64843.60,64843.70,64770.00,64804.90,364.859,1713657719999,23642681.51360,3936,131.856,8544041.65650,0
1713657720000,64804.90,64804.90,64722.30,64726.30,299.555,1713657779999,19395485.88220,3879,88.909,5756195.41880,0
1713657780000,64726.30,64749.70,64707.50,64717.50,136.449,1713657839999,8831376.06970,2015,61.018,3949238.38530,0
1713657840000,64717.60,64850.00,64717.60,64822.70,222.083,1713657899999,14391584.66770,3131,116.953,7576725.78750,0
1713657900000,64822.70,64853.70,64788.60,64820.40,101.423,1713657959999,6574625.39550,1913,52.896,3428888.37950,0
1713657960000,64820.50,64836.70,64785.50,64792.70,102.667,1713658019999,6654350.52920,1982,31.936,2069943.92750,0
1713658020000,64792.70,64792.70,64743.70,64743.70,107.771,1713658079999,6980951.65600,2011,65.145,4220107.23980,0
1713658080000,64743.70,64799.50,64722.50,64766.50,118.754,1713658139999,7689333.40700,2806,79.727,5162017.03960,0
1713658140000,64766.50,64800.00,64754.50,64790.00,94.086,1713658199999,6094409.70370,1457,76.898,4980943.69640,0
1713658200000,64790.00,64815.30,64780.40,64790.10,75.342,1713658259999,4881571.25460,1421,15.139,980941.40290,0
1713658260000,64790.00,64822.80,64784.70,64807.60,35.728,1713658319999,2315411.41590,1062,19.056,1234900.15140,0
1713658320000,64807.50,64815.00,64772.40,64778.90,25.803,1713658379999,1671830.16240,1275,10.562,684311.37510,0
1713658380000,64778.90,64798.50,64778.90,64798.40,18.775,1713658439999,1216485.63220,656,8.414,545153.18360,0
1713658440000,64798.30,64846.10,64798.30,64846.10,40.034,1713658499999,2595197.73940,1259,23.468,1521286.80390,0
1713658500000,64846.10,64870.00,64799.90,64807.00,65.324,1713658559999,4235160.56020,2332,32.463,2104938.20050,0
1713658560000,64807.00,64807.10,64775.70,64784.60,33.689,1713658619999,2182642.98130,1290,7.518,487032.09160,0
1713658620000,64784.60,64828.80,64773.90,64817.70,110.142,1713658679999,7136479.06420,1823,55.436,3591515.85180,0
1713658680000,64817.60,64839.30,64807.30,64839.30,20.240,1713658739999,1311840.03360,884,8.275,536359.49410,0
1713658740000,64839.30,64880.70,64839.30,64861.00,89.453,1713658799999,5802296.83660,1529,34.741,2253450.39450,0
