open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713484800000,63445.00,63449.90,63365.40,63365.50,121.264,1713484859999,7688977.40800,2325,28.115,1782725.94040,0
1713484860000,63365.40,63394.60,63350.00,63353.40,113.570,1713484919999,7196800.92210,2168,60.252,3818089.50790,0
1713484920000,63353.40,63368.70,63267.40,63271.50,488.295,1713484979999,30914028.38880,6250,150.716,9541782.76270,0
1713484980000,63271.40,63331.00,63250.20,63270.80,150.977,1713485039999,9554564.23030,2684,76.087,4815334.16870,0
1713485040000,63270.90,63288.00,63250.00,63250.00,107.745,1713485099999,6817701.79190,1559,51.814,3278775.59800,0
1713485100000,63250.10,63256.10,63204.70,63206.80,227.063,1713485159999,14356299.82620,3363,46.329,2929155.95430,0
1713485160000,63206.90,63218.90,63155.50,63176.10,299.383,1713485219999,18916055.56330,4330,75.870,4793760.43910,0
1713485220000,63176.10,63194.30,63122.20,63150.30,388.237,1713485279999,24519863.45750,4586,122.451,7734525.88900,0
1713485280000,63150.30,63179.20,63136.60,63159.90,112.990,1713485339999,7136420.53950,2018,60.281,3807429.34160,0
1713485340000,63159.90,63165.40,63037.90,63062.20,479.256,1713485399999,30235698.98170,6392,144.585,9119873.91330,0
1713485400000,63062.30,63062.30,63028.80,63038.00,189.818,1713485459999,11966602.99900,3124,66.447,4189137.22250,0
1713485460000,63038.00,63044.60,62934.60,63007.70,478.618,1713485519999,30143085.29658,8079,189.079,11907727.65660,0
1713485520000,63007.70,63056.70,62957.40,62965.40,226.434,1713485579999,14268803.32400,3686,133.644,8422485.08740,0
1713485580000,62965.40,63027.60,62903.30,62937.00,269.108,1713485639999,16942167.55120,4994,126.905,7990291.30140,0
1713485640000,62937.00,62939.10,62881.80,62890.80,336.862,1713485699999,21191497.32230,4876,143.466,9025558.26900,0
1713485700000,62890.80,62999.70,62884.90,62982.20,258.114,1713485759999,16245060.86170,3468,179.422,11292895.92300,0
1713485760000,62982.10,63013.20,62928.30,62935.10,159.380,1713485819999,10038532.60990,3195,89.017,5607023.07900,0
1713485820000,62935.10,62954.60,62892.90,62954.50,212.771,1713485879999,13387098.94020,3706,104.468,6573307.91220,0
1713485880000,62954.60,63013.90,62941.60,63007.90,145.775,1713485939999,9182087.78330,2813,74.768,4709533.87500,0
1713485940000,63007.80,63055.90,62980.60,63041.90,185.249,1713485999999,11674638.02800,3221,109.478,6899973.35760,0
1713486000000,63041.90,63069.60,63041.90,63069.60,125.109,1713486059999,7888948.20120,1938,93.926,5922613.77880,0
1713486060000,63069.60,63083.80,63040.00,63040.10,118.739,1713486119999,7488189.09190,2843,84.579,5334015.53670,0
1713486120000,63040.00,63040.10,62961.60,62964.70,129.007,1713486179999,8126754.35200,3116,34.461,2170810.15460,0
1713486180000,62964.70,62980.10,62961.60,62980.00,66.625,1713486239999,4195407.99450,1590,47.756,3007164.72270,0
1713486240000,62980.10,62982.10,62957.80,62966.20,72.042,1713486299999,4536292.32730,1474,38.483,2423173.49930,0
1713486300000,62966.20,62977.40,62950.00,62977.40,91.999,1713486359999,5791961.66540,1381,44.209,2783283.74340,0
1713486360000,62977.40,62999.50,62892.60,62901.10,178.139,1713486419999,11211822.69730,3721,56.132,3534000.30690,0
1713486420000,62901.10,62962.90,62895.80,62961.40,90.608,1713486479999,5701905.04420,2565,51.520,3242047.40470,0
1713486480000,62961.40,62979.10,62926.10,62941.10,74.564,1713486539999,4693668.44720,2785,27.558,1734752.96020,0
