open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713139200000,65615.90,65842.80,64903.10,65107.90,35393.543,1713153599999,2313123704.91450,643231,17014.167,1112122410.58260,0
1713153600000,65108.00,66550.00,64649.20,66224.80,53589.263,1713167999999,3526759968.49005,807166,28087.300,1848311549.51551,0
1713168000000,66224.90,66874.90,65801.00,65848.60,41279.881,1713182399999,2738658789.61488,619937,19871.480,1318856854.75580,0
1713182400000,65848.60,66369.70,63800.00,64552.80,94952.165,1713196799999,6180804454.46077,1317330,45955.438,2991407777.00244,0
1713196800000,64552.60,64848.80,62242.50,63269.90,113636.279,1713211199999,7223480548.96460,1485986,55379.613,3522293954.06702,0
1713211200000,63269.90,63610.30,62606.00,63392.70,42681.094,1713225599999,2695016491.93888,668018,20594.328,1300430084.11790,0
