open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1701388800000,37716.90,37734.60,37618.50,37618.90,2488.241,1701389699999,93704377.20200,19308,837.882,31552526.93550,0
1701389700000,37619,37634.40,37600,37619.90,1888.570,1701390599999,71036463.34390,16134,661.133,24871137.00770,0
1701390600000,37620,37666.60,37600.20,37655,1024.247,1701391499999,38555555.94450,14395,658.610,24792855.01570,0
1701391500000,37655.10,37682.10,37625.40,37665.60,733.112,1701392399999,27606593.76170,10295,359.466,13537466.62590,0
1701392400000,37665.50,37682.50,37626.60,37661.20,740.994,1701393299999,27902984.52660,12073,370.284,13944264.83780,0
1701393300000,37661.20,37877.30,37653.40,37870.80,5987.113,1701394199999,226269336.61946,50801,3675.678,138906145.96886,0
1701394200000,37870.70,37960,37832.40,37909.80,6428.756,1701395099999,243674652.53907,58772,3439.558,130376270.91457,0
1701395100000,37909.80,37943.40,37852.30,37927.30,2475.294,1701395999999,93821130.24290,27801,1112.961,42187479.49540,0
1701396000000,37927.40,37940,37866.60,37891.70,2139.325,1701396899999,81074415.18510,22509,880.088,33354201.57500,0
1701396900000,37891.80,37891.80,37852.10,37865.50,1242.431,1701397799999,47050641.53680,16485,483.128,18296420.13310,0
1701397800000,37865.60,37954.90,37857.90,37950.60,1424.149,1701398699999,53993092.25050,15933,861.243,32652815.10230,0
1701398700000,37950.50,38070,37946.30,37977.80,6103.958,1701399599999,232003446.86006,49872,3355.802,127551514.01816,0
1701399600000,37977.90,37989,37933.40,37957,1933.994,1701400499999,73412343.56070,19979,920.642,34947001.27490,0
1701400500000,37957.10,38056.80,37938.20,37978,3388.487,1701401399999,128774763.74890,31577,1684.672,64026628.67270,0
1701401400000,37978,38039.20,37961.10,38012.60,1503.148,1701402299999,57122743.40670,17118,919.789,34954523.07250,0
1701402300000,38012.70,38037.40,37974.80,38030.20,1709.751,1701403199999,64981874.35700,19195,792.726,30130065.77040,0
1701403200000,38030.10,38130,38005.90,38106.90,4054.132,1701404099999,154349855.03811,38060,2342.668,89201351.14051,0
1701404100000,38106.80,38199.80,38062.70,38190.20,4833.966,1701404999999,184358289.21137,40798,2860.692,109120166.99437,0
1701405000000,38190.10,38236.60,38103.10,38200,5145.909,1701405899999,196512574.59932,50657,2658.371,101526655.93842,0
1701405900000,38200,38204.60,38148,38170.50,2621.052,1701406799999,100059676.93250,28959,1087.099,41501835.19580,0
1701406800000,38170.40,38192.60,38111.80,38114,2229.213,1701407699999,85035499.69740,23319,820.136,31286168.74860,0
1701407700000,38114,38195.30,38109.20,38162.60,1599.471,1701408599999,61025437.51670,18822,886.049,33806583.49160,0
1701408600000,38162.70,38169.90,38083,38139.10,1471.944,1701409499999,56113173.09640,16958,595.767,22714400.42730,0
1701409500000,38139.10,38141.10,38097.50,38106.60,1260.876,1701410399999,48061260.91610,15642,449.183,17121570.12690,0
1701410400000,38106.70,38120,38060.70,38079.30,2022.418,1701411299999,77013429.16483,19907,756.888,28821579.50160,0
1701411300000,38079.30,38114.30,38064.50,38075.90,1118.274,1701412199999,42593456.77400,13267,539.444,20547875.03260,0
1701412200000,38076,38155.90,38075.90,38155.80,1367.743,1701413099999,52141921.86780,16006,854.720,32584381.55730,0
1701413100000,38155.90,38208,38137.20,38198.10,2114.606,1701413999999,80722796.39737,23493,1158.853,44239046.38377,0
1701414000000,38198.10,38326.10,38182.40,38294.50,7616.455,1701414899999,291449545.89431,60584,4169.756,159549377.60021,0
1701414900000,38294.50,38344.80,38269.90,38330,4937.770,1701415799999,189187938.79933,44553,2530.592,96964628.52233,0
1701415800000,38330.10,38330.10,38230.70,38261.20,4484.292,1701416699999,171645373.09580,35777,1589.258,60826641.68870,0
1701416700000,38261.30,38284.50,38210,38234.90,2680.970,1701417599999,102518707.42870,27939,1324.997,50670673.80720,0
1701417600000,38234.90,38335.50,38234.80,38310,3409.631,1701418499999,130540300.90700,28436,2017.473,77243832.97130,0
1701418500000,38309.90,38364,38228.30,38228.40,3545.396,1701419399999,135784179.59300,31424,1619.872,62060115.66530,0
1701419400000,38228.40,38283.20,38205.20,38283.10,2130.268,1701420299999,81438654.53650,20441,973.119,37207136.23210,0
1701420300000,38283.20,38330,38276,38298.10,2113.117,1701421199999,80941450.40730,21184,961.839,36842878.96170,0
1701421200000,38298.10,38450,38298.10,38424,7075.127,1701422099999,271633466.19182,59208,4300.039,165089445.60792,0
1701422100000,38424,38750,38423.90,38586,28953.500,1701422999999,1117721678.88270,203621,16342.100,630826456.28790,0
1701423000000,38586.10,38662.60,38533.80,38588.10,6772.657,1701423899999,261384512.26840,57048,3614.193,139487652.20220,0
1701423900000,38588.10,38723,38588,38706.10,6110.090,1701424799999,236221058.22106,47949,3607.417,139465438.28116,0
1701424800000,38706.10,38844,38632,38655.60,13545.655,1701425699999,524908223.79622,98997,7391.392,286480957.15416,0
1701425700000,38655.50,38675.10,38578.10,38640.20,4157.780,1701426599999,160545731.11540,37482,2032.297,78477003.82110,0
1701426600000,38640.30,38668.10,38552.50,38597.90,2901.571,1701427499999,112003138.12170,27819,1377.517,53176494.58790,0
1701427500000,38598,38640.60,38532.10,38537,2745.244,1701428399999,105918137.65500,25151,1208.798,46645588.57460,0
1701428400000,38536.90,38588.60,38510,38573.80,3082.150,1701429299999,118833295.25950,28786,1619.541,62443933.60990,0
1701429300000,38573.90,38626,38561,38615,2031.673,1701430199999,78429372.34090,19188,1154.498,44566797.69060,0
1701430200000,38615.10,38657.70,38570,38576.10,2050.975,1701431099999,79210482.87800,19876,924.857,35723903.34130,0
1701431100000,38576,38603.80,38555.50,38578,1338.777,1701431999999,51650538.33070,17511,546.069,21067722.88250,0
1701432000000,38578,38629.90,38540,38540.10,1891.327,1701432899999,72967406.50940,20937,877.024,33839749.53870,0
1701432900000,38540.10,38558,38445.30,38539.70,5616.526,1701433799999,216201889.96411,42323,2324.570,89486875.71480,0
