open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713571200000,63787.40,64236.20,63384.70,63407.40,18161.872,1713574799999,1157766243.25742,289529,9022.682,575296624.64982,0
1713574800000,63407.50,63767.00,63045.10,63623.70,11707.381,1713578399999,742365579.84730,181006,6180.941,391973122.03700,0
1713578400000,63623.70,64078.70,63501.90,63803.70,6933.635,1713581999999,442430189.02430,126710,3679.545,234830284.99960,0
1713582000000,63803.70,64000.00,63730.00,63931.80,4449.887,1713585599999,284259436.21440,85830,2210.444,141207170.85910,0
1713585600000,63931.80,64244.00,63779.90,64102.00,6975.133,1713589199999,446656994.11782,111759,3432.443,219845417.58622,0
1713589200000,64102.00,64217.30,63950.40,64117.80,3776.103,1713592799999,242039640.31980,79050,1853.543,118814463.08910,0
1713592800000,64117.60,64190.00,63901.70,64017.30,5107.518,1713596399999,327080654.45110,87217,2242.920,143640503.13910,0
1713596400000,64017.40,64134.20,63893.70,63937.90,3266.409,1713599999999,209002290.39630,61852,1491.628,95452051.35010,0
1713600000000,63938.00,63967.20,63620.00,63706.80,7224.432,1713603599999,460786524.16620,107228,3524.633,224819783.31400,0
1713603600000,63706.80,63759.30,63244.00,63583.40,13908.956,1713607199999,883177447.70640,173123,6822.833,433243572.74760,0
1713607200000,63583.40,63757.70,63333.70,63538.70,7733.980,1713610799999,491641958.73370,134962,3888.563,247208897.80620,0
1713610800000,63538.60,63900.00,63525.30,63688.70,6455.652,1713614399999,411475927.03080,113688,3155.187,201126322.40460,0
1713614400000,63688.70,63916.00,63537.30,63790.80,5018.383,1713617999999,319861092.32820,98437,2473.150,157660460.49300,0
1713618000000,63790.80,64034.10,63768.00,63846.50,5066.921,1713621599999,323714594.14990,103675,2632.945,168231714.25230,0
1713621600000,63846.40,63963.60,63703.20,63906.00,3993.655,1713625199999,254958670.68260,82293,1935.312,123561938.10960,0
1713625200000,63905.90,64940.00,63758.00,64771.00,19737.277,1713628799999,1272730756.03666,264255,11241.672,724839068.06066,0
1713628800000,64771.00,64949.00,64421.80,64708.90,16063.835,1713632399999,1038863536.21240,230029,7677.152,496510108.82250,0
1713632400000,64708.80,65400.00,64708.80,65167.90,18625.198,1713635999999,1213329283.70587,282106,9630.321,627251909.76357,0
1713636000000,65167.90,65281.90,64793.80,64932.60,10221.117,1713639599999,664325890.45260,169662,4764.213,309690313.32290,0
1713639600000,64932.50,64973.70,64756.20,64834.70,5187.046,1713643199999,336304117.45800,96699,2542.345,164835220.70640,0
1713643200000,64834.80,65013.00,64573.20,64690.70,6634.979,1713646799999,429667892.71984,107507,3207.988,207833477.71110,0
1713646800000,64690.60,64800.00,64587.40,64700.40,3100.388,1713650399999,200597291.45240,67225,1589.755,102869207.83920,0
1713650400000,64700.30,64757.30,64513.10,64581.10,3754.712,1713653999999,242687939.50000,76022,2071.901,133937459.90080,0
1713654000000,64581.10,64963.60,64581.00,64897.20,4037.793,1713657599999,261689561.02900,73909,2140.943,138758915.37140,0
