open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1713916800000,66386.20,66723.00,66347.20,66721.80,6278.724,1713920399999,417955245.18380,119924,3211.039,213757535.06060,0
1713920400000,66721.80,66869.80,66640.70,66704.90,4450.335,1713923999999,297075975.61080,91819,2033.215,135738788.08440,0
1713924000000,66704.90,66741.50,66414.00,66499.20,4660.979,1713927599999,310353490.11270,94566,1962.067,130638098.01730,0
1713927600000,66499.20,66694.30,66477.00,66585.70,2950.164,1713931199999,196475036.20560,58956,1519.025,101170969.68860,0
1713931200000,66585.80,67068.20,66552.70,66978.40,7529.603,1713934799999,503456313.78140,111203,4371.679,292300074.61530,0
1713934800000,66978.40,67049.50,66594.00,66706.80,7125.514,1713938399999,475932653.05940,118040,3161.175,211118397.96960,0
1713938400000,66706.80,66774.90,66520.80,66748.00,4730.408,1713941999999,315282405.35260,79162,2291.463,152748818.96560,0
1713942000000,66748.00,66856.00,66549.00,66588.90,3899.518,1713945599999,260160386.50650,74402,1744.467,116382410.58520,0
1713945600000,66588.90,66721.70,66443.70,66506.00,5340.763,1713949199999,355558585.62260,87801,2648.691,176350220.08180,0
1713949200000,66506.10,66533.50,66232.80,66328.40,8118.777,1713952799999,538727997.89290,113546,3612.750,239738195.75030,0
1713952800000,66328.50,66484.70,66172.00,66395.30,6057.844,1713956399999,401863049.93380,104976,3332.560,221094208.16220,0
1713956400000,66395.20,66610.30,66336.60,66550.70,5285.434,1713959999999,351394707.83030,97901,2813.582,187063412.02680,0
1713960000000,66550.70,66711.90,66302.60,66317.80,6733.543,1713963599999,448004210.70930,118155,3190.646,212336746.33070,0
1713963600000,66317.80,66325.20,65810.00,66040.90,21658.894,1713967199999,1430633457.23690,318172,10113.709,668078317.85960,0
1713967200000,66041.00,66180.00,64706.00,65212.70,48486.813,1713970799999,3163982033.71060,595949,22326.526,1456739049.91950,0
1713970800000,65212.80,65221.10,64489.70,64594.00,26147.663,1713974399999,1694625772.20800,373492,12908.396,836792135.31910,0
1713974400000,64593.50,64947.60,64315.90,64771.40,22142.739,1713977999999,1431048609.91680,311272,11173.490,722287855.90270,0
1713978000000,64771.40,65122.00,64725.50,64850.00,11624.000,1713981599999,754474431.13620,168561,5736.820,372385049.85050,0
1713981600000,64850.00,64898.30,64022.00,64100.10,16086.537,1713985199999,1036188009.04200,226985,6787.451,437300136.89530,0
1713985200000,64100.00,64464.60,63695.00,63960.90,21204.947,1713988799999,1359632449.31120,280966,10482.379,672237664.65490,0
1713988800000,63960.80,64223.90,63575.00,64082.40,16770.360,1713992399999,1071710094.79420,250227,8476.791,541801584.18860,0
1713992400000,64082.50,64426.60,63954.50,64362.10,7096.124,1713995999999,455842218.30830,109403,3881.252,249363570.28740,0
1713996000000,64362.00,64380.50,63916.10,64061.10,7124.036,1713999599999,457012097.55580,109084,2988.277,191700442.21080,0
1713999600000,64060.90,64315.60,63786.10,64250.00,9041.342,1714003199999,579494021.60450,144899,4658.684,298615152.29970,0
