open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714435200000,63842.4,64700.0,63670.4,64565.9,17055.134,1714438799999.0,1095144236.6613,228143.0,9635.528,618911530.71,0.0
1714438800000,64565.9,64595.6,63503.3,63580.4,14108.63,1714442399999.0,904701131.1303,202036.0,5778.925,370691856.8888,0.0
1714442400000,63580.4,63874.8,63075.9,63754.0,18026.889,1714445999999.0,1144008633.5577,250618.0,9202.861,584136212.8872,0.0
1714446000000,63754.1,63810.5,63536.6,63627.1,5166.221,1714449599999.0,328852532.2473,90552.0,2539.055,161635800.2432,0.0
1714449600000,63627.1,63691.3,63321.1,63384.6,4892.076,1714453199999.0,310643046.858,88531.0,2117.498,134470473.9903,0.0
1714453200000,63384.7,63467.3,63050.0,63295.9,7723.246,1714456799999.0,488490247.3573,122591.0,3871.017,244875599.559,0.0
1714456800000,63296.0,63440.0,63198.5,63377.5,3865.278,1714460399999.0,244791140.1144,71010.0,2205.536,139685264.7237,0.0
1714460400000,63377.6,63434.2,63109.6,63123.8,5401.33,1714463999999.0,341774137.7553,97315.0,2484.911,157260856.1499,0.0
1714464000000,63123.7,63220.4,61801.0,61904.9,32371.212,1714467599999.0,2020334632.8042,484943.0,15010.328,936685049.9449,0.0
1714467600000,61905.0,62134.5,61476.1,61659.0,23971.406,1714471199999.0,1482727363.2803,360227.0,11752.72,727143055.9973,0.0
1714471200000,61658.9,61770.0,61379.0,61759.0,13566.452,1714474799999.0,836150216.3669,213723.0,7123.774,439170527.0335,0.0
1714474800000,61759.1,61759.1,61000.0,61182.3,22839.184,1714478399999.0,1399591215.8062,318767.0,10303.807,631457794.8158,0.0
1714478400000,61182.3,61316.3,60714.0,61204.6,23816.82,1714481999999.0,1454287089.5401,327925.0,11249.365,687133265.6812,0.0
1714482000000,61204.7,61298.6,60755.8,60800.0,15020.793,1714485599999.0,917048926.8218,221053.0,7027.826,429178844.4563,0.0
1714485600000,60800.1,61576.1,60517.6,61213.6,29311.52,1714489199999.0,1787450352.372,411877.0,15116.651,922182497.3263,0.0
1714489200000,61213.7,61371.6,60568.1,60764.9,18592.793,1714492799999.0,1132114566.5037,287580.0,8812.642,536566323.4164,0.0
1714492800000,60764.9,60887.9,60123.0,60315.5,28828.642,1714496399999.0,1742565308.3464,406096.0,13592.472,821766652.9269,0.0
1714496400000,60315.5,60489.0,60042.4,60352.4,15999.24,1714499999999.0,963969416.6347,253591.0,8354.769,503461772.0504,0.0
1714500000000,60352.4,60529.0,60000.0,60388.0,13332.617,1714503599999.0,803603542.4187,201604.0,6615.201,398835141.4288,0.0
1714503600000,60388.0,60486.0,59150.0,59276.2,41027.601,1714507199999.0,2453079057.2676,521232.0,18099.464,1082731210.8076,0.0
1714507200000,59276.1,60165.2,59256.6,59931.8,22799.676,1714510799999.0,1363662869.7117,324581.0,11448.96,684783975.7343,0.0
1714510800000,59931.9,60383.2,59927.6,60149.2,7983.989,1714514399999.0,480451013.6535,129939.0,4324.503,260230660.6949,0.0
1714514400000,60149.2,61063.2,60126.0,60561.0,16550.114,1714517999999.0,1003549214.116,229245.0,8535.179,517608327.5547,0.0
1714518000000,60560.9,60901.6,60372.0,60651.2,6496.84,1714521599999.0,393902260.3426,112197.0,3246.996,196881245.3069,0.0
